Time, GyroX, GyroY, GyroZ, AccX, AccY, AccZ, Pressure, TempMS, Height, KalHeight
93081,62.25,-1.29,34.22,-0.48,-0.18,0.64,1018.47,5.63,-11.73,-11.74
93153,17.72,7.94,6.87,-0.55,-0.14,0.61,1018.47,5.63,-11.73,-11.73
93223,-4.80,-1.84,-3.25,-0.53,-0.14,0.65,1018.52,5.65,-12.13,-12.13
93295,-4.47,-3.26,-4.90,-0.55,-0.18,0.71,1018.47,5.63,-11.73,-11.73
93367,-1.43,-3.54,-2.42,-0.57,-0.16,0.70,1018.37,5.63,-10.94,-10.93
93439,-2.41,-5.62,1.42,-0.54,-0.15,0.65,1018.37,5.63,-10.94,-10.94
93509,-1.92,-1.40,2.20,-0.55,-0.16,0.72,1018.42,5.65,-11.34,-11.34
93580,-1.49,-16.09,0.72,-0.56,-0.15,0.72,1018.52,5.65,-12.13,-12.14
93652,0.04,-20.03,0.38,-0.51,-0.15,0.68,1018.42,5.65,-11.34,-11.33
93723,-4.27,-8.39,0.46,-0.50,-0.16,0.65,1018.42,5.65,-11.34,-11.34
93794,-5.61,-9.33,-0.50,-0.52,-0.15,0.69,1018.42,5.65,-11.34,-11.34
93866,-3.20,2.86,2.37,-0.51,-0.19,0.72,1018.47,5.63,-11.73,-11.74
93935,5.18,0.83,5.39,-0.55,-0.15,0.71,1018.37,5.63,-10.94,-10.93
94004,0.20,-9.62,1.03,-0.53,-0.15,0.70,1018.52,5.65,-12.13,-12.14
94073,1.82,8.23,7.64,-0.51,-0.16,0.67,1018.47,5.63,-11.73,-11.73
94143,-2.10,-7.98,2.45,-0.99,-0.20,-0.04,1018.37,5.63,-10.94,-10.93
94214,-1.66,-15.16,3.48,-0.35,-0.13,1.01,1018.42,5.65,-11.34,-11.34
94286,-1.25,11.54,2.14,-0.61,-0.19,0.54,1018.52,5.65,-12.13,-12.14
94357,-0.06,-0.33,3.77,-0.49,-0.14,0.75,1018.42,5.65,-11.34,-11.33
94428,-0.88,-0.03,1.80,-0.54,-0.17,0.69,1018.37,5.63,-10.94,-10.94
94499,1.55,7.97,2.31,-0.53,-0.18,0.61,1018.52,5.65,-12.13,-12.14
94568,1.39,13.44,1.38,-0.79,-0.20,0.27,1018.42,5.65,-11.34,-11.33
94690,0.77,4.06,-0.49,-0.48,-0.15,0.72,1018.47,5.63,-11.73,-11.74
94710,-0.51,1.90,-0.93,-0.53,-0.13,0.66,1018.42,5.65,-11.34,-11.33
94778,-0.79,1.00,-3.51,-0.52,-0.17,0.72,1018.42,5.65,-11.34,-11.34
94849,2.56,-2.50,1.24,-0.55,-0.16,0.70,1018.52,5.65,-12.13,-12.14
94919,1.65,0.00,-1.26,-0.53,-0.14,0.68,1018.52,5.65,-12.13,-12.13
94988,-1.70,1.70,2.38,-0.53,-0.15,0.67,1018.52,5.65,-12.13,-12.13
95058,-3.43,-4.75,-3.49,-0.46,-0.14,0.81,1018.42,5.65,-11.34,-11.33
95130,2.31,-2.58,2.46,-0.50,-0.16,0.75,1018.52,5.65,-12.13,-12.14
95200,-5.38,-7.55,-3.68,-0.46,-0.15,0.66,1018.52,5.65,-12.13,-12.13
95272,-4.47,1.16,0.89,-0.53,-0.16,0.74,1018.42,5.65,-11.34,-11.33
95342,-2.71,-0.27,-0.18,-0.54,-0.16,0.74,1018.42,5.65,-11.34,-11.34
95413,-7.99,1.04,-1.68,-0.51,-0.16,0.67,1018.42,5.65,-11.34,-11.34
95484,-17.63,0.58,-3.31,-0.52,-0.18,0.67,1018.52,5.65,-12.13,-12.14
95556,0.22,1.01,2.98,-0.52,-0.19,0.67,1018.42,5.65,-11.34,-11.33
95625,11.18,9.10,5.06,-0.57,-0.18,0.77,1018.52,5.65,-12.13,-12.14
95695,-6.90,-8.55,-6.78,-0.52,-0.12,0.63,1018.37,5.63,-10.94,-10.93
95767,-13.29,-11.42,-6.58,-0.56,-0.21,0.72,1018.52,5.65,-12.13,-12.14
95841,-8.32,3.12,-2.65,-0.55,-0.19,0.72,1018.52,5.65,-12.13,-12.13
95911,-0.83,-0.65,0.17,-0.51,-0.17,0.66,1018.42,5.65,-11.34,-11.33
95982,-4.65,1.59,0.93,-0.50,-0.17,0.66,1018.42,5.65,-11.34,-11.34
96052,-0.65,-1.68,4.90,-0.57,-0.18,0.68,1018.52,5.65,-12.13,-12.14
96123,-6.61,1.12,-3.60,-0.52,-0.19,0.66,1018.42,5.65,-11.34,-11.33
96194,0.98,2.83,2.55,-0.50,-0.16,0.57,1018.52,5.65,-12.13,-12.14
96262,-11.05,-0.96,-5.51,-0.48,-0.17,0.53,1018.31,5.65,-10.46,-10.45
96335,-30.33,1.80,-9.57,-0.55,-0.25,0.64,1018.52,5.65,-12.13,-12.14
96407,2.97,-0.04,6.90,-0.55,-0.26,0.75,1018.52,5.65,-12.13,-12.13
96477,14.63,-4.67,5.56,-0.52,-0.21,0.66,1018.42,5.65,-11.34,-11.33
96548,8.49,9.44,6.61,-0.53,-0.23,0.64,1018.42,5.65,-11.34,-11.34
96617,9.41,-1.02,6.16,-0.50,-0.18,0.65,1018.52,5.65,-12.13,-12.14
96690,4.95,-10.73,1.39,-0.53,-0.14,0.69,1018.52,5.65,-12.13,-12.13
96757,10.63,2.43,3.73,-0.56,-0.19,0.67,1018.42,5.65,-11.34,-11.33
96827,7.35,7.91,3.85,-0.51,-0.19,0.58,1018.42,5.65,-11.34,-11.34
96896,-0.94,2.35,-0.04,-0.51,-0.21,0.64,1018.42,5.65,-11.34,-11.34
96967,-3.66,-1.23,3.64,-0.52,-0.20,0.75,1018.31,5.65,-10.46,-10.46
97037,0.91,-8.82,1.24,-0.46,-0.15,0.63,1018.42,5.65,-11.34,-11.34
97107,3.87,3.70,-0.59,-0.56,-0.20,0.75,1018.58,5.67,-12.61,-12.62
97177,23.09,5.73,8.89,-0.56,-0.19,0.73,1018.42,5.65,-11.34,-11.33
97247,4.28,0.02,-11.14,-0.45,-0.15,0.64,1018.42,5.65,-11.34,-11.34
97318,1.88,2.20,1.41,-0.57,-0.16,0.70,1018.42,5.65,-11.34,-11.34
97386,6.13,-0.90,-1.22,-0.55,-0.14,0.67,1018.52,5.65,-12.13,-12.14
97457,8.60,15.04,1.45,-0.58,-0.16,0.80,1018.47,5.67,-11.73,-11.73
97527,-10.18,-2.01,-6.26,-0.48,-0.09,0.61,1018.47,5.67,-11.73,-11.73
97600,-7.61,-5.00,2.12,-0.51,-0.24,0.76,1018.36,5.67,-10.86,-10.85
97671,4.49,-2.93,9.70,-0.48,-0.13,0.74,1018.42,5.65,-11.34,-11.34
97741,8.42,8.28,5.41,-0.53,-0.19,0.68,1018.42,5.65,-11.34,-11.34
97809,5.27,-8.32,3.04,-0.61,-0.21,0.63,1018.42,5.65,-11.34,-11.34
97879,2.33,-4.06,-3.19,-0.62,-0.16,0.42,1018.52,5.65,-12.13,-12.14
97950,1.61,8.38,1.68,-0.52,-0.17,0.86,1018.42,5.65,-11.34,-11.33
98019,1.43,9.64,2.28,-0.70,0.05,0.61,1018.42,5.65,-11.34,-11.34
98086,-22.68,-21.74,-11.02,-0.42,-0.15,0.84,1018.47,5.67,-11.73,-11.74
98161,-22.56,5.85,0.17,-0.66,-0.21,0.56,1018.52,5.65,-12.13,-12.13
98232,-5.32,1.04,7.07,-0.52,-0.18,0.73,1018.58,5.67,-12.61,-12.61
98302,13.17,0.89,7.06,-0.51,-0.21,0.74,1018.47,5.67,-11.73,-11.73
98372,19.96,-6.58,6.40,-0.56,-0.15,0.71,1018.36,5.67,-10.86,-10.85
98443,5.99,-5.13,1.45,-0.54,-0.18,0.66,1018.42,5.65,-11.34,-11.34
98512,3.76,12.63,2.87,-0.48,-0.14,0.65,1018.42,5.65,-11.34,-11.34
98582,-18.64,30.17,-11.62,-0.58,-0.15,0.39,1018.42,5.65,-11.34,-11.34
98656,-31.98,24.23,-9.81,-0.51,-0.24,0.87,1018.52,5.65,-12.13,-12.14
98729,12.63,1.87,8.92,-0.47,-0.18,0.79,1018.42,5.65,-11.34,-11.33
98799,16.01,-15.60,0.92,-0.53,-0.15,0.73,1018.42,5.65,-11.34,-11.34
98871,24.85,2.55,11.29,-0.64,-0.25,0.74,1018.47,5.67,-11.73,-11.74
98941,31.01,1.32,12.49,-0.51,-0.12,0.71,1018.47,5.67,-11.73,-11.73
99012,14.57,-12.15,-4.79,-0.58,-0.10,0.62,1018.36,5.67,-10.86,-10.85
99085,1.62,0.16,1.70,-0.57,-0.12,0.61,1018.47,5.67,-11.73,-11.74
99154,4.52,-4.23,3.91,-0.54,-0.11,0.62,1018.36,5.67,-10.86,-10.85
99224,9.75,-10.17,4.37,-0.64,-0.15,0.90,1018.47,5.67,-11.73,-11.74
99295,10.43,-18.24,7.22,-0.52,-0.08,0.67,1018.47,5.67,-11.73,-11.73
99367,-11.95,-9.25,-7.62,-0.50,-0.09,0.63,1018.36,5.67,-10.86,-10.85
99440,-21.75,7.27,-11.52,-0.79,-0.19,0.28,1018.31,5.65,-10.46,-10.46
99512,-21.28,-29.05,-5.94,-0.24,-0.17,1.20,1018.47,5.67,-11.73,-11.74
99586,-5.83,-1.39,-1.43,-0.62,-0.21,0.49,1018.47,5.67,-11.73,-11.73
99658,-18.93,5.74,-11.91,-0.44,-0.13,0.79,1018.58,5.67,-12.61,-12.61
99731,-0.15,-4.49,4.75,-0.49,-0.21,0.84,1018.47,5.67,-11.73,-11.73
99802,23.61,7.32,11.18,-0.59,-0.13,0.71,1018.47,5.67,-11.73,-11.73
99873,57.10,-5.43,34.29,-0.66,-0.21,0.81,1018.68,5.67,-13.41,-13.41
99945,14.95,7.83,4.87,-0.48,-0.15,0.67,1018.42,5.65,-11.34,-11.33
100015,19.76,-9.81,10.00,-0.61,-0.09,0.74,1018.47,5.67,-11.73,-11.74
100087,6.36,-10.52,-0.26,-0.51,-0.07,0.52,1018.47,5.67,-11.73,-11.73
100160,-32.74,9.32,-15.07,-0.54,-0.13,0.60,1018.36,5.67,-10.86,-10.85
100234,-30.04,6.64,-6.21,-0.52,-0.15,0.68,1018.36,5.67,-10.86,-10.86
100307,-35.86,15.22,-12.36,-0.48,-0.19,0.69,1018.47,5.67,-11.73,-11.74
100382,-25.29,1.99,-12.27,-0.50,-0.17,0.77,1018.36,5.67,-10.86,-10.85
100456,-13.48,5.09,-4.29,-0.52,-0.22,0.73,1018.36,5.67,-10.86,-10.86
100529,-0.24,11.58,-1.42,-0.57,-0.26,0.71,1018.36,5.67,-10.86,-10.86
100602,13.14,-2.71,8.77,-0.56,-0.23,0.74,1018.47,5.67,-11.73,-11.74
100674,43.24,-14.88,15.42,-0.61,-0.17,0.76,1018.58,5.67,-12.61,-12.61
100748,54.77,-16.91,19.77,-0.56,-0.16,0.69,1018.47,5.67,-11.73,-11.73
100822,31.56,9.09,9.97,-0.57,-0.21,0.66,1018.47,5.67,-11.73,-11.73
100893,26.16,-6.12,8.78,-0.54,-0.09,0.64,1018.36,5.67,-10.86,-10.85
100965,8.72,2.45,-2.96,-0.54,-0.09,0.67,1018.47,5.67,-11.73,-11.74
101035,9.88,-2.27,0.35,-0.56,-0.09,0.70,1018.36,5.67,-10.86,-10.85
101106,-5.31,-4.00,-9.16,-0.56,-0.09,0.67,1018.47,5.67,-11.73,-11.74
101179,-30.50,1.16,-17.40,-0.56,-0.08,0.67,1018.36,5.67,-10.86,-10.85
101253,-38.45,1.30,-13.83,-0.56,-0.11,0.69,1018.47,5.67,-11.73,-11.74
101327,-31.00,-12.18,-9.89,-0.50,-0.13,0.84,1018.36,5.67,-10.86,-10.85
101402,11.12,-19.54,6.57,-0.63,-0.18,0.65,1018.47,5.67,-11.73,-11.74
101475,-17.72,9.65,-15.25,-0.55,-0.10,0.55,1018.36,5.67,-10.86,-10.85
101549,-41.75,15.38,-20.17,-0.57,-0.25,0.69,1018.47,5.67,-11.73,-11.74
101624,-43.29,32.48,-14.23,-0.50,-0.28,0.56,1018.36,5.67,-10.86,-10.85
101699,-30.68,16.37,-6.38,-0.60,-0.29,0.57,1018.47,5.67,-11.73,-11.74
101773,19.29,-1.13,15.53,-0.56,-0.26,0.68,1018.47,5.67,-11.73,-11.73
101846,68.63,-6.59,31.39,-0.58,-0.22,0.74,1018.58,5.67,-12.61,-12.61
101919,66.94,-24.47,25.87,-0.56,-0.12,0.66,1018.47,5.67,-11.73,-11.73
101997,42.31,3.01,18.17,-0.42,-0.18,0.73,1018.47,5.67,-11.73,-11.73
102065,14.54,20.14,12.60,-0.57,-0.13,0.56,1018.47,5.67,-11.73,-11.73
102138,7.00,8.51,8.26,-0.59,-0.05,0.67,1018.36,5.67,-10.86,-10.85
102207,6.52,5.97,6.06,-0.58,-0.11,0.70,1018.47,5.67,-11.73,-11.74
102277,9.14,-0.01,13.56,-0.57,-0.07,0.67,1018.36,5.67,-10.86,-10.85
102349,1.96,-2.67,8.08,-0.59,-0.10,0.66,1018.36,5.67,-10.86,-10.86
102420,1.30,8.28,7.39,-0.48,-0.09,0.77,1018.47,5.67,-11.73,-11.74
102490,2.04,16.22,11.27,-0.57,-0.11,0.69,1018.47,5.67,-11.73,-11.73
102566,9.98,6.51,7.82,-0.57,-0.09,0.76,1018.47,5.67,-11.73,-11.73
102631,10.89,2.89,10.54,-0.59,-0.04,0.66,1018.47,5.67,-11.73,-11.73
102703,3.53,8.80,3.21,-0.65,-0.07,0.61,1018.36,5.67,-10.86,-10.85
102773,4.63,-8.76,8.48,-0.55,-0.03,0.61,1018.25,5.67,-9.98,-9.98
102842,-21.75,76.29,-3.72,-0.72,-0.09,0.48,1018.36,5.67,-10.86,-10.86
102916,-30.13,124.05,2.46,-0.61,-0.07,0.67,1018.36,5.67,-10.86,-10.86
102989,-9.51,208.86,21.56,-0.72,-0.11,0.63,1018.47,5.67,-11.73,-11.74
103063,-1.90,200.98,33.50,-0.83,-0.06,0.38,1018.41,5.68,-11.26,-11.25
103138,-1.54,116.43,21.25,-0.83,-0.02,0.30,1018.36,5.67,-10.86,-10.86
103211,0.13,41.50,5.48,-0.89,-0.01,0.23,1018.36,5.67,-10.86,-10.86
103282,-0.74,4.40,-0.68,-0.90,-0.02,0.27,1018.36,5.67,-10.86,-10.86
103354,1.91,7.42,-2.35,-0.91,-0.03,0.26,1018.36,5.67,-10.86,-10.86
103425,4.04,11.65,5.94,-0.91,-0.06,0.27,1018.41,5.68,-11.26,-11.26
103496,1.59,50.09,8.06,-0.89,-0.04,0.25,1018.41,5.68,-11.26,-11.26
103567,1.15,109.71,15.70,-0.95,-0.03,0.17,1018.36,5.67,-10.86,-10.86
103640,-6.83,105.47,13.90,-0.93,-0.01,0.11,1018.36,5.67,-10.86,-10.86
103713,-13.67,97.53,19.82,-1.01,-0.00,0.00,1018.36,5.67,-10.86,-10.86
103787,-14.50,74.28,22.09,-1.00,0.01,-0.02,1018.36,5.67,-10.86,-10.86
103861,-25.81,109.44,43.71,-0.97,0.02,-0.04,1018.36,5.67,-10.86,-10.86
103936,-12.62,57.47,31.47,-0.95,0.07,-0.10,1018.47,5.67,-11.73,-11.74
104010,-13.32,24.03,5.39,-1.02,0.08,-0.17,1018.41,5.68,-11.26,-11.25
104083,-13.25,-27.00,6.77,-1.05,0.07,-0.20,1018.41,5.68,-11.26,-11.26
104157,-14.01,-30.46,20.03,-1.00,0.07,-0.14,1018.36,5.67,-10.86,-10.86
104232,-8.44,-38.49,1.12,-0.96,0.08,-0.11,1018.47,5.67,-11.73,-11.74
104305,-6.02,-38.62,-7.97,-0.99,0.07,-0.11,1018.25,5.67,-9.98,-9.98
104377,-6.56,-28.27,4.22,-0.99,0.07,-0.06,1018.51,5.68,-12.05,-12.06
104450,-2.48,-13.88,2.92,-0.95,0.11,-0.02,1018.36,5.67,-10.86,-10.85
104523,1.38,-13.48,0.93,-0.98,0.08,-0.05,1018.41,5.68,-11.26,-11.26
104595,3.96,12.09,13.24,-0.95,0.08,-0.04,1018.36,5.67,-10.86,-10.86
104667,4.05,-0.91,12.37,-0.99,0.04,-0.04,1018.41,5.68,-11.26,-11.26
104739,-2.38,-7.14,2.38,-0.99,0.12,-0.07,1018.36,5.67,-10.86,-10.86
104810,-3.95,-6.55,-1.20,-0.99,0.11,-0.02,1018.41,5.68,-11.26,-11.26
104883,-0.16,-2.39,1.24,-0.94,0.10,-0.01,1018.30,5.68,-10.38,-10.38
104955,-0.10,3.18,5.99,-0.95,0.08,-0.00,1018.51,5.68,-12.05,-12.06
105026,0.56,2.06,1.79,-0.97,0.09,-0.04,1018.41,5.68,-11.26,-11.25
105096,-0.41,10.40,2.84,-0.96,0.10,-0.02,1018.47,5.67,-11.73,-11.74
105168,0.42,1.21,1.90,-0.99,0.10,-0.03,1018.25,5.67,-9.98,-9.98
105235,4.27,5.33,0.32,-0.97,0.08,-0.02,1018.36,5.67,-10.86,-10.86
105305,11.17,17.36,2.48,-0.97,0.06,-0.04,1018.41,5.68,-11.26,-11.26
105377,8.78,12.51,5.12,-0.97,0.09,-0.03,1018.51,5.68,-12.05,-12.06
105448,6.07,1.32,3.33,-0.99,0.11,-0.10,1018.36,5.67,-10.86,-10.85
105518,7.00,2.87,-3.02,-0.95,0.12,-0.03,1018.51,5.68,-12.05,-12.06
105588,5.98,-14.84,-18.76,-1.00,0.09,-0.03,1018.25,5.67,-9.98,-9.97
105660,7.44,-17.26,-27.45,-0.88,0.14,-0.09,1018.41,5.68,-11.26,-11.26
105734,-8.88,-4.73,-37.66,-1.02,0.08,-0.10,1018.41,5.68,-11.26,-11.26
105808,-4.79,2.60,-9.34,-1.04,0.04,-0.10,1018.36,5.67,-10.86,-10.86
105880,5.09,-15.94,3.41,-0.99,0.02,0.01,1018.41,5.68,-11.26,-11.26
105951,0.95,-4.71,11.94,-0.95,0.09,-0.03,1018.41,5.68,-11.26,-11.26
106023,1.61,-13.95,7.58,-1.02,0.04,-0.03,1018.51,5.68,-12.05,-12.06
106095,-1.60,-33.60,-9.08,-0.95,0.04,-0.04,1018.41,5.68,-11.26,-11.25
106169,-1.09,-19.68,19.07,-1.03,0.10,-0.05,1018.36,5.67,-10.86,-10.86
106243,7.10,-11.88,3.77,-0.93,0.07,-0.00,1018.41,5.68,-11.26,-11.26
106315,6.86,-26.44,-3.05,-0.93,0.04,0.05,1018.41,5.68,-11.26,-11.26
106386,-0.04,-5.46,3.82,-0.96,0.07,0.05,1018.41,5.68,-11.26,-11.26
106457,-3.25,-13.40,-1.26,-1.00,0.05,0.02,1018.41,5.68,-11.26,-11.26
106530,-4.30,-18.55,-9.04,-0.92,0.08,0.03,1018.41,5.68,-11.26,-11.26
106603,-5.03,-12.09,0.46,-0.99,0.02,0.07,1018.41,5.68,-11.26,-11.26
106675,-3.66,-2.39,3.44,-1.02,0.04,0.04,1018.41,5.68,-11.26,-11.26
106746,3.29,-7.49,-1.48,-0.91,0.09,0.09,1018.30,5.68,-10.38,-10.38
106829,1.04,1.44,-5.57,-0.92,0.05,0.09,1018.41,5.68,-11.26,-11.26
106886,-0.50,-6.24,-14.67,-0.97,0.11,0.04,1018.41,5.68,-11.26,-11.26
106959,-4.38,-7.83,-1.42,-1.00,0.02,0.07,1018.41,5.68,-11.26,-11.26
107031,-1.86,-18.29,9.00,-1.00,0.03,0.06,1018.41,5.68,-11.26,-11.26
107103,-1.44,-2.88,-4.62,-0.96,0.08,0.09,1018.41,5.68,-11.26,-11.26
107175,-4.10,-13.80,-14.62,-0.94,0.05,0.09,1018.41,5.68,-11.26,-11.26
107249,-2.38,-14.27,-4.44,-0.98,0.01,0.10,1018.41,5.68,-11.26,-11.26
107322,2.68,-8.07,0.48,-0.95,0.02,0.07,1018.41,5.68,-11.26,-11.26
107392,3.10,1.59,-1.46,-0.92,0.02,0.08,1018.41,5.68,-11.26,-11.26
107461,-1.14,-11.95,2.98,-0.96,0.05,0.10,1018.41,5.68,-11.26,-11.26
107533,1.12,-8.47,-1.98,-0.99,0.03,0.12,1018.41,5.68,-11.26,-11.26
107604,1.90,1.48,2.29,-0.92,0.06,0.12,1018.41,5.68,-11.26,-11.26
107673,2.83,1.79,2.93,-0.95,0.04,0.10,1018.41,5.68,-11.26,-11.26
107742,-1.29,1.29,3.32,-0.95,0.01,0.10,1018.30,5.68,-10.38,-10.38
107811,-1.17,4.63,-3.74,-0.95,0.06,0.10,1018.51,5.68,-12.05,-12.06
107886,0.37,-1.25,3.19,-0.98,0.03,0.11,1018.41,5.68,-11.26,-11.25
107952,1.20,-1.84,-1.25,-0.96,0.02,0.10,1018.41,5.68,-11.26,-11.26
108023,-0.67,9.61,-4.81,-0.89,0.01,-0.24,1018.41,5.68,-11.26,-11.26
108095,-4.53,0.41,-2.94,-0.92,0.05,0.12,1018.41,5.68,-11.26,-11.26
108166,-1.12,4.69,-4.50,-0.98,0.06,0.10,1018.41,5.68,-11.26,-11.26
108236,1.33,3.15,2.92,-0.92,0.05,0.20,1018.46,5.70,-11.65,-11.66
108305,0.66,2.87,-1.16,-0.93,0.04,0.13,1018.41,5.68,-11.26,-11.25
108375,-2.88,-1.23,-3.13,-0.90,0.08,0.12,1018.41,5.68,-11.26,-11.26
108447,-1.15,1.59,-0.99,-0.96,-0.01,0.16,1018.41,5.68,-11.26,-11.26
108519,1.21,-3.13,0.90,-0.97,0.03,0.12,1018.51,5.68,-12.05,-12.06
108589,-2.27,-5.22,-1.19,-0.89,0.02,0.14,1018.41,5.68,-11.26,-11.25
108660,-2.85,11.42,-5.00,-0.97,0.03,0.14,1018.41,5.68,-11.26,-11.26
108732,-3.52,-1.78,-3.00,-0.93,0.03,0.13,1018.41,5.68,-11.26,-11.26
108804,2.65,-1.13,-4.09,-1.00,0.02,0.06,1018.41,5.68,-11.26,-11.26
108875,0.14,7.59,3.82,-1.03,-0.08,-0.19,1018.41,5.68,-11.26,-11.26
108946,0.31,3.24,-0.20,-0.98,0.03,0.06,1018.41,5.68,-11.26,-11.26
109016,3.75,9.35,-0.56,-0.98,0.01,0.09,1018.41,5.68,-11.26,-11.26
109085,0.19,6.32,2.26,-0.99,0.07,0.06,1018.46,5.70,-11.65,-11.66
109154,-6.50,6.35,1.38,-0.84,0.03,0.09,1018.41,5.68,-11.26,-11.25
109224,-10.67,-2.70,-11.80,-0.83,0.06,0.28,1018.41,5.68,-11.26,-11.26
109298,-13.38,-11.92,-7.07,-0.98,-0.16,0.09,1018.41,5.68,-11.26,-11.26
109373,-2.47,5.97,-9.65,-0.95,-0.06,0.10,1018.35,5.70,-10.78,-10.78
109445,-2.64,-12.32,-9.31,-1.05,-0.15,-0.02,1018.46,5.70,-11.65,-11.66
109520,4.36,10.64,11.82,-0.87,-0.04,0.13,1018.46,5.70,-11.65,-11.65
109592,7.70,1.00,0.43,-1.12,-0.06,0.13,1018.30,5.68,-10.38,-10.38
109661,-0.47,-5.83,12.87,-0.76,0.15,0.17,1018.41,5.68,-11.26,-11.26
109733,-2.01,3.77,5.67,-0.90,0.04,0.08,1018.46,5.70,-11.65,-11.66
109803,4.39,17.91,11.48,-1.02,-0.05,0.21,1018.41,5.68,-11.26,-11.25
109875,3.09,-26.85,16.78,-0.99,-0.01,-0.04,1018.41,5.68,-11.26,-11.26
109949,-2.15,0.90,-0.42,-0.90,-0.05,0.09,1018.41,5.68,-11.26,-11.26
110024,-1.75,5.10,-1.51,-0.93,0.00,0.09,1018.41,5.68,-11.26,-11.26
110092,0.69,1.68,-4.44,-0.99,0.01,0.06,1018.41,5.68,-11.26,-11.26
110161,-3.40,-31.88,2.63,-0.46,-0.02,1.09,1018.35,5.70,-10.78,-10.78
110234,-0.50,55.59,-33.63,-1.33,0.10,-0.62,1018.46,5.70,-11.65,-11.66
110308,-3.38,84.83,-44.18,-1.09,0.06,0.31,1018.46,5.70,-11.65,-11.65
110381,-6.27,-6.04,2.38,-1.07,0.11,0.12,1018.46,5.70,-11.65,-11.65
110452,-12.18,-2.33,2.63,-0.94,-0.10,0.12,1018.46,5.70,-11.65,-11.65
110525,5.44,-24.71,17.36,-1.04,0.01,0.06,1018.46,5.70,-11.65,-11.65
110597,13.85,-36.75,9.12,-1.02,-0.12,0.11,1018.41,5.68,-11.26,-11.25
110670,12.25,-46.24,17.21,-1.10,0.10,0.12,1018.41,5.68,-11.26,-11.26
110743,24.07,-23.42,25.12,-0.67,0.07,0.43,1018.46,5.70,-11.65,-11.66
110816,8.66,-0.96,8.96,-0.80,-0.02,0.28,1018.46,5.70,-11.65,-11.65
110886,2.91,-10.62,3.13,-0.93,0.08,0.27,1018.46,5.70,-11.65,-11.65
110957,2.66,1.29,4.40,-0.97,0.03,0.04,1018.35,5.70,-10.78,-10.78
111026,3.59,0.28,3.90,-0.99,0.05,0.09,1018.35,5.70,-10.78,-10.78
111099,-2.61,1.64,7.93,-0.97,0.06,0.10,1018.41,5.68,-11.26,-11.26
111164,-3.52,10.41,3.74,-0.91,0.06,0.12,1018.57,5.70,-12.53,-12.54
111235,4.13,26.57,-6.67,-0.94,0.10,0.14,1018.35,5.70,-10.78,-10.77
111306,-9.84,22.60,-10.65,-0.93,-0.01,0.17,1018.46,5.70,-11.65,-11.66
111380,-6.21,-21.37,0.48,-1.06,0.11,0.04,1018.35,5.70,-10.78,-10.78
111452,0.83,-19.34,2.19,-0.72,0.10,0.45,1018.41,5.68,-11.26,-11.26
111523,1.50,17.13,-6.65,-1.04,0.01,-0.09,1018.46,5.70,-11.65,-11.66
111595,2.75,-3.11,10.17,-1.00,0.03,0.19,1018.46,5.70,-11.65,-11.65
111666,4.34,-4.04,0.34,-1.00,0.05,0.06,1018.46,5.70,-11.65,-11.65
111735,5.91,-0.39,1.59,-0.95,0.16,0.19,1018.46,5.70,-11.65,-11.65
111805,7.78,-11.65,21.15,-0.97,-0.02,0.02,1018.46,5.70,-11.65,-11.65
111878,3.88,-18.53,3.06,-0.93,0.02,0.14,1018.46,5.70,-11.65,-11.65
111949,-0.04,-6.38,-4.50,-0.98,-0.00,0.12,1018.46,5.70,-11.65,-11.65
112022,1.47,-10.26,6.32,-0.98,0.07,0.14,1018.35,5.70,-10.78,-10.78
112093,0.04,0.64,6.67,-0.92,0.05,0.02,1018.46,5.70,-11.65,-11.66
112161,-5.46,6.66,-3.34,-1.15,0.06,0.22,1018.35,5.70,-10.78,-10.78
112232,7.50,-8.81,8.14,-0.94,0.06,0.33,1018.46,5.70,-11.65,-11.66
112302,3.81,13.90,4.12,-0.87,0.04,0.11,1018.35,5.70,-10.78,-10.78
112372,-5.49,5.90,-1.22,-0.84,0.11,0.24,1018.35,5.70,-10.78,-10.78
112443,-5.40,4.16,-4.10,-0.96,0.08,0.09,1018.46,5.70,-11.65,-11.66
112513,-16.35,48.05,-22.49,-1.13,0.31,-0.28,1018.46,5.70,-11.65,-11.65
112588,-19.02,-18.30,-26.81,-0.98,0.10,0.23,1018.35,5.70,-10.78,-10.78
112663,-14.47,11.82,-27.10,-1.02,0.07,0.07,1018.46,5.70,-11.65,-11.66
112737,-12.96,12.72,-1.22,-0.95,-0.05,0.11,1018.35,5.70,-10.78,-10.78
112811,11.03,-7.74,26.54,-1.01,-0.16,0.09,1018.35,5.70,-10.78,-10.78
112884,14.01,-35.83,1.76,-1.03,-0.13,0.14,1018.46,5.70,-11.65,-11.66
112957,14.51,-42.75,1.54,-1.02,-0.00,0.09,1018.46,5.70,-11.65,-11.65
113030,4.42,-24.56,9.13,-0.87,-0.06,0.10,1018.46,5.70,-11.65,-11.65
113102,7.75,-6.27,-7.25,-0.94,0.05,0.22,1018.35,5.70,-10.78,-10.78
113173,11.26,-2.88,3.59,-1.04,0.05,0.15,1018.35,5.70,-10.78,-10.78
113244,-2.19,-51.43,11.58,-1.22,-0.03,-0.47,1018.46,5.70,-11.65,-11.66
